ArchiveDate,Hospital_Name,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/03/2024,St. Luke's General Hospital Kilkenny,Adult,732,36,0,0,768
28/03/2024,St. Michael's Hospital,Adult,639,112,25,2,777
28/03/2024,St. Vincent's University Hospital,Adult,112,0,0,0,112
28/03/2024,Tallaght University Hospital,Adult,"1,086",306,17,2,"1,410"
28/03/2024,Tipperary University Hospital,Adult,534,39,0,0,573
28/03/2024,University Hospital Kerry,Adult,549,0,0,0,549
28/03/2024,University Hospital Limerick,Adult,466,57,3,0,527
28/03/2024,University Hospital Waterford,Adult,418,19,0,0,437
28/03/2024,Wexford General Hospital,Adult,137,0,0,0,137
28/03/2024,Children's Health Ireland,Child,283,113,45,39,480
28/03/2024,Small Volume Hospitals,Child,10,1,1,0,12
25/04/2024,Bantry General Hospital,Adult,169,15,2,0,185
25/04/2024,Beaumont Hospital,Adult,"1,920",14,0,2,"1,936"
25/04/2024,Cavan General Hospital,Adult,759,6,0,0,765
25/04/2024,Connolly Hospital Blanchardstown,Adult,631,0,0,0,631
25/04/2024,Cork University Hospital,Adult,653,26,0,0,679
25/04/2024,Ennis Hospital,Adult,474,126,0,0,600
25/04/2024,Galway University Hospitals,Adult,719,22,0,0,740
25/04/2024,Letterkenny University Hospital,Adult,"1,047",14,0,2,"1,062"
25/04/2024,Louth County Hospital,Adult,862,4,0,0,866
25/04/2024,Mallow General Hospital,Adult,275,2,0,0,277
25/04/2024,Mater Misericordiae University Hospital,Adult,732,53,10,26,820
25/04/2024,Mayo University Hospital,Adult,435,158,14,2,608
25/04/2024,Mercy University Hospital,Adult,500,103,16,0,618
25/04/2024,Midland Regional Hospital Mullingar,Adult,836,160,4,0,999
25/04/2024,Midland Regional Hospital Portlaoise,Adult,419,122,60,70,670
25/04/2024,Midland Regional Hospital Tullamore,Adult,669,121,0,0,789
25/04/2024,Naas General Hospital,Adult,604,16,0,0,619
25/04/2024,Nenagh Hospital,Adult,249,0,0,0,249
25/04/2024,Our Lady of Lourdes Hospital Drogheda,Adult,95,0,0,0,95
25/04/2024,Our Lady's Hospital Navan,Adult,600,2,0,0,601
25/04/2024,Portiuncula University Hospital,Adult,348,39,0,0,387
25/04/2024,Roscommon University Hospital,Adult,454,13,0,0,467
25/04/2024,Sligo University Hospital,Adult,683,6,2,0,690
25/04/2024,South Infirmary Victoria University Hospital,Adult,295,24,0,0,319
25/04/2024,St. Columcille's Hospital,Adult,274,6,2,0,281
25/04/2024,St. James's Hospital,Adult,861,653,82,6,"1,601"
25/04/2024,St. John's Hospital Limerick,Adult,456,88,0,0,544
25/04/2024,St. Luke's General Hospital Kilkenny,Adult,798,51,0,0,848
25/04/2024,St. Michael's Hospital,Adult,608,95,31,0,733
25/04/2024,St. Vincent's University Hospital,Adult,59,0,0,0,59
25/04/2024,Tallaght University Hospital,Adult,"1,055",269,18,2,"1,343"
25/04/2024,Tipperary University Hospital,Adult,540,46,0,0,586
25/04/2024,University Hospital Kerry,Adult,487,0,0,0,487
25/04/2024,University Hospital Limerick,Adult,358,74,0,0,432
25/04/2024,University Hospital Waterford,Adult,402,6,0,0,407
25/04/2024,Wexford General Hospital,Adult,133,0,0,0,133
25/04/2024,Children's Health Ireland,Child,269,125,44,41,480
25/04/2024,Small Volume Hospitals,Child,13,0,0,0,13
30/05/2024,Bantry General Hospital,Adult,197,10,0,0,206
30/05/2024,Beaumont Hospital,Adult,"1,805",33,3,2,"1,843"
30/05/2024,Cavan General Hospital,Adult,540,0,0,0,540
30/05/2024,Connolly Hospital Blanchardstown,Adult,514,0,0,0,514
30/05/2024,Cork University Hospital,Adult,668,18,0,0,686
30/05/2024,Ennis Hospital,Adult,555,166,0,0,721
30/05/2024,Galway University Hospitals,Adult,657,19,0,0,676
30/05/2024,Letterkenny University Hospital,Adult,"1,104",26,2,2,"1,133"
30/05/2024,Louth County Hospital,Adult,"1,087",0,0,0,"1,087"
30/05/2024,Mallow General Hospital,Adult,301,10,0,0,311
30/05/2024,Mater Misericordiae University Hospital,Adult,816,41,17,25,899
30/05/2024,Mayo University Hospital,Adult,483,166,26,2,677
30/05/2024,Mercy University Hospital,Adult,493,98,9,0,600
30/05/2024,Midland Regional Hospital Mullingar,Adult,833,135,2,0,969
30/05/2024,Midland Regional Hospital Portlaoise,Adult,383,120,58,81,642
30/05/2024,Midland Regional Hospital Tullamore,Adult,657,138,0,0,796
30/05/2024,Naas General Hospital,Adult,646,23,0,0,669
30/05/2024,Nenagh Hospital,Adult,285,0,0,0,285
30/05/2024,Our Lady of Lourdes Hospital Drogheda,Adult,155,2,0,0,157
30/05/2024,Our Lady's Hospital Navan,Adult,665,2,0,0,667
30/05/2024,Portiuncula University Hospital,Adult,340,12,0,0,352
30/05/2024,Roscommon University Hospital,Adult,485,22,0,0,506
30/05/2024,Sligo University Hospital,Adult,597,34,2,0,632
30/05/2024,South Infirmary Victoria University Hospital,Adult,382,25,0,0,407
30/05/2024,St. Columcille's Hospital,Adult,333,5,3,0,341
30/05/2024,St. James's Hospital,Adult,801,696,78,3,"1,579"
30/05/2024,St. John's Hospital Limerick,Adult,477,94,0,0,571
30/05/2024,St. Luke's General Hospital Kilkenny,Adult,772,93,0,0,866
30/05/2024,St. Michael's Hospital,Adult,688,81,23,0,792
30/05/2024,St. Vincent's University Hospital,Adult,40,0,0,0,40
30/05/2024,Tallaght University Hospital,Adult,"1,043",223,20,2,"1,287"
30/05/2024,Tipperary University Hospital,Adult,563,53,0,0,615
30/05/2024,University Hospital Kerry,Adult,548,0,0,0,548
30/05/2024,University Hospital Limerick,Adult,340,65,0,0,405
30/05/2024,University Hospital Waterford,Adult,443,5,0,0,449
30/05/2024,Wexford General Hospital,Adult,156,2,0,0,158
30/05/2024,Children's Health Ireland,Child,259,137,52,46,494
30/05/2024,Small Volume Hospitals,Child,18,1,0,0,19
27/06/2024,Bantry General Hospital,Adult,226,3,0,0,229
27/06/2024,Beaumont Hospital,Adult,"1,866",60,2,2,"1,929"
27/06/2024,Cavan General Hospital,Adult,538,0,0,0,538
27/06/2024,Connolly Hospital Blanchardstown,Adult,585,0,0,0,585
27/06/2024,Cork University Hospital,Adult,722,30,0,0,753
27/06/2024,Ennis Hospital,Adult,468,200,0,0,669
27/06/2024,Galway University Hospitals,Adult,800,23,0,0,822
27/06/2024,Letterkenny University Hospital,Adult,"1,187",106,2,2,"1,296"
27/06/2024,Louth County Hospital,Adult,"1,157",5,0,0,"1,162"
27/06/2024,Mallow General Hospital,Adult,311,13,0,0,324
27/06/2024,Mater Misericordiae University Hospital,Adult,"1,051",40,22,24,"1,137"
27/06/2024,Mayo University Hospital,Adult,480,173,36,3,692
27/06/2024,Mercy University Hospital,Adult,499,78,11,0,589
27/06/2024,Midland Regional Hospital Mullingar,Adult,880,168,3,0,"1,051"
27/06/2024,Midland Regional Hospital Portlaoise,Adult,339,129,55,84,606
27/06/2024,Midland Regional Hospital Tullamore,Adult,670,170,0,0,840
27/06/2024,Naas General Hospital,Adult,570,16,0,0,586
27/06/2024,Nenagh Hospital,Adult,282,3,0,0,285
27/06/2024,Our Lady of Lourdes Hospital Drogheda,Adult,79,2,0,0,81
27/06/2024,Our Lady's Hospital Navan,Adult,750,2,0,0,752
27/06/2024,Portiuncula University Hospital,Adult,333,0,0,0,333
27/06/2024,Roscommon University Hospital,Adult,492,39,0,0,531
27/06/2024,Sligo University Hospital,Adult,570,41,3,0,614
27/06/2024,South Infirmary Victoria University Hospital,Adult,297,21,0,0,317
27/06/2024,St. Columcille's Hospital,Adult,337,5,3,0,345
27/06/2024,St. James's Hospital,Adult,976,692,138,2,"1,808"
27/06/2024,St. John's Hospital Limerick,Adult,447,83,3,0,533
27/06/2024,St. Luke's General Hospital Kilkenny,Adult,817,107,3,0,927
27/06/2024,St. Michael's Hospital,Adult,613,83,24,0,720
27/06/2024,St. Vincent's University Hospital,Adult,42,0,0,0,42
27/06/2024,Tallaght University Hospital,Adult,977,266,18,3,"1,265"
27/06/2024,Tipperary University Hospital,Adult,545,63,2,0,609
27/06/2024,University Hospital Kerry,Adult,500,0,0,0,500
27/06/2024,University Hospital Limerick,Adult,348,36,0,0,384
27/06/2024,University Hospital Waterford,Adult,434,15,0,0,449
27/06/2024,Wexford General Hospital,Adult,234,3,0,0,237
27/06/2024,Children's Health Ireland,Child,257,118,50,51,475
27/06/2024,Small Volume Hospitals,Child,18,5,0,0,23
25/07/2024,Bantry General Hospital,Adult,264,2,0,0,265
25/07/2024,Beaumont Hospital,Adult,"1,676",66,2,2,"1,746"
25/07/2024,Cavan General Hospital,Adult,494,0,0,0,494
25/07/2024,Connolly Hospital Blanchardstown,Adult,479,0,0,0,479
25/07/2024,Cork University Hospital,Adult,750,42,0,0,792
25/07/2024,Ennis Hospital,Adult,542,183,0,0,726
25/07/2024,Galway University Hospitals,Adult,961,20,2,0,983
25/07/2024,Letterkenny University Hospital,Adult,"1,141",154,3,0,"1,298"
25/07/2024,Louth County Hospital,Adult,"1,057",0,0,0,"1,057"
25/07/2024,Mallow General Hospital,Adult,335,9,0,0,344
25/07/2024,Mater Misericordiae University Hospital,Adult,"1,076",39,10,28,"1,153"
25/07/2024,Mayo University Hospital,Adult,507,135,44,2,688
25/07/2024,Mercy University Hospital,Adult,469,20,3,0,492
25/07/2024,Midland Regional Hospital Mullingar,Adult,960,63,2,0,"1,025"
25/07/2024,Midland Regional Hospital Portlaoise,Adult,312,122,74,52,561
25/07/2024,Midland Regional Hospital Tullamore,Adult,649,110,0,0,759
25/07/2024,Naas General Hospital,Adult,608,13,0,0,621
25/07/2024,Nenagh Hospital,Adult,217,0,0,0,217
25/07/2024,Our Lady of Lourdes Hospital Drogheda,Adult,84,0,0,0,84
25/07/2024,Our Lady's Hospital Navan,Adult,704,2,0,0,706
25/07/2024,Portiuncula University Hospital,Adult,315,2,0,0,316
25/07/2024,Roscommon University Hospital,Adult,478,43,0,0,521
25/07/2024,Sligo University Hospital,Adult,636,57,2,0,695
25/07/2024,South Infirmary Victoria University Hospital,Adult,283,13,0,0,295
25/07/2024,St. Columcille's Hospital,Adult,379,3,3,0,386
25/07/2024,St. James's Hospital,Adult,"1,023",636,178,3,"1,840"
25/07/2024,St. John's Hospital Limerick,Adult,455,59,0,0,514
25/07/2024,St. Luke's General Hospital Kilkenny,Adult,883,149,2,0,"1,034"
25/07/2024,St. Michael's Hospital,Adult,659,71,10,2,742
25/07/2024,St. Vincent's University Hospital,Adult,107,0,0,0,107
25/07/2024,Tallaght University Hospital,Adult,"1,053",81,3,2,"1,139"
25/07/2024,Tipperary University Hospital,Adult,526,77,0,0,603
25/07/2024,University Hospital Kerry,Adult,473,0,0,0,473
25/07/2024,University Hospital Limerick,Adult,412,51,0,0,463
25/07/2024,University Hospital Waterford,Adult,446,7,0,0,453
25/07/2024,Wexford General Hospital,Adult,172,2,0,0,174
25/07/2024,Children's Health Ireland,Child,229,82,40,51,401
25/07/2024,Small Volume Hospitals,Child,21,5,2,0,28
29/08/2024,Bantry General Hospital,Adult,231,5,0,0,236
29/08/2024,Beaumont Hospital,Adult,"1,234",97,3,2,"1,336"
29/08/2024,Cavan General Hospital,Adult,669,0,0,0,669
29/08/2024,Connolly Hospital Blanchardstown,Adult,470,0,0,0,470
29/08/2024,Cork University Hospital,Adult,724,70,0,0,794
29/08/2024,Ennis Hospital,Adult,646,211,6,0,864
29/08/2024,Galway University Hospitals,Adult,"1,089",26,2,0,"1,117"
29/08/2024,Letterkenny University Hospital,Adult,"1,209",185,2,0,"1,395"
29/08/2024,Louth County Hospital,Adult,961,0,0,0,961
29/08/2024,Mallow General Hospital,Adult,305,30,0,0,335
29/08/2024,Mater Misericordiae University Hospital,Adult,"1,185",39,17,28,"1,268"
29/08/2024,Mayo University Hospital,Adult,451,126,39,3,619
29/08/2024,Mercy University Hospital,Adult,491,18,2,0,511
29/08/2024,Midland Regional Hospital Mullingar,Adult,910,30,2,0,942
29/08/2024,Midland Regional Hospital Portlaoise,Adult,262,106,51,25,444
29/08/2024,Midland Regional Hospital Tullamore,Adult,608,132,0,0,741
29/08/2024,Naas General Hospital,Adult,593,46,0,0,640
29/08/2024,Nenagh Hospital,Adult,219,0,0,0,219
29/08/2024,Our Lady of Lourdes Hospital Drogheda,Adult,97,0,0,0,97
29/08/2024,Our Lady's Hospital Navan,Adult,598,2,0,0,600
29/08/2024,Portiuncula University Hospital,Adult,222,2,0,0,223
29/08/2024,Roscommon University Hospital,Adult,519,51,0,0,570
29/08/2024,Sligo University Hospital,Adult,638,61,2,2,702
29/08/2024,South Infirmary Victoria University Hospital,Adult,290,19,0,0,309
29/08/2024,St. Columcille's Hospital,Adult,358,6,2,2,367
29/08/2024,St. James's Hospital,Adult,"1,021",647,204,17,"1,890"
29/08/2024,St. John's Hospital Limerick,Adult,468,79,3,0,550
29/08/2024,St. Luke's General Hospital Kilkenny,Adult,825,129,2,0,956
29/08/2024,St. Michael's Hospital,Adult,600,60,13,3,676
29/08/2024,St. Vincent's University Hospital,Adult,86,0,0,0,86
29/08/2024,Tallaght University Hospital,Adult,"1,009",55,3,3,"1,070"
29/08/2024,Tipperary University Hospital,Adult,446,82,6,0,534
29/08/2024,University Hospital Kerry,Adult,525,2,2,0,529
29/08/2024,University Hospital Limerick,Adult,434,74,2,0,510
29/08/2024,University Hospital Waterford,Adult,326,11,0,0,337
29/08/2024,Wexford General Hospital,Adult,222,2,0,0,224
29/08/2024,Children's Health Ireland,Child,241,92,41,43,416
29/08/2024,Small Volume Hospitals,Child,21,4,1,0,26
26/09/2024,Bantry General Hospital,Adult,311,8,0,0,320
26/09/2024,Beaumont Hospital,Adult,938,17,5,2,962
26/09/2024,Cavan General Hospital,Adult,609,0,0,0,609
26/09/2024,Connolly Hospital Blanchardstown,Adult,517,0,0,0,517
26/09/2024,Cork University Hospital,Adult,709,25,0,0,735
26/09/2024,Ennis Hospital,Adult,634,185,15,0,834
26/09/2024,Galway University Hospitals,Adult,"1,240",48,2,0,"1,290"
26/09/2024,Letterkenny University Hospital,Adult,"1,168",240,2,0,"1,410"
26/09/2024,Louth County Hospital,Adult,"1,020",0,0,0,"1,020"
26/09/2024,Mallow General Hospital,Adult,344,51,0,0,395
26/09/2024,Mater Misericordiae University Hospital,Adult,"1,216",34,21,20,"1,291"
26/09/2024,Mayo University Hospital,Adult,363,123,50,5,541
26/09/2024,Mercy University Hospital,Adult,562,21,0,0,583
26/09/2024,Midland Regional Hospital Mullingar,Adult,827,37,2,0,866
26/09/2024,Midland Regional Hospital Portlaoise,Adult,271,88,13,2,373
26/09/2024,Midland Regional Hospital Tullamore,Adult,637,167,0,0,804
26/09/2024,Naas General Hospital,Adult,606,30,0,0,635
26/09/2024,Nenagh Hospital,Adult,122,2,0,0,123
26/09/2024,Our Lady of Lourdes Hospital Drogheda,Adult,100,0,0,0,100
26/09/2024,Our Lady's Hospital Navan,Adult,615,2,0,0,617
26/09/2024,Portiuncula University Hospital,Adult,247,0,0,0,247
26/09/2024,Roscommon University Hospital,Adult,538,55,2,0,594
26/09/2024,Sligo University Hospital,Adult,677,34,2,0,713
26/09/2024,South Infirmary Victoria University Hospital,Adult,199,19,0,0,217
26/09/2024,St. Columcille's Hospital,Adult,348,7,0,0,355
26/09/2024,St. James's Hospital,Adult,968,501,217,30,"1,715"
26/09/2024,St. John's Hospital Limerick,Adult,465,101,3,0,569
26/09/2024,St. Luke's General Hospital Kilkenny,Adult,729,83,3,0,815
26/09/2024,St. Michael's Hospital,Adult,608,64,11,2,684
26/09/2024,St. Vincent's University Hospital,Adult,108,0,0,0,108
26/09/2024,Tallaght University Hospital,Adult,"1,111",38,3,2,"1,154"
26/09/2024,Tipperary University Hospital,Adult,481,84,9,0,573
26/09/2024,University Hospital Kerry,Adult,460,2,0,0,462
26/09/2024,University Hospital Limerick,Adult,477,72,7,0,555
26/09/2024,University Hospital Waterford,Adult,433,9,0,0,442
26/09/2024,Wexford General Hospital,Adult,252,2,0,0,253
26/09/2024,Children's Health Ireland,Child,221,85,35,30,371
26/09/2024,Small Volume Hospitals,Child,17,8,0,0,25
31/10/2024,Bantry General Hospital,Adult,332,2,0,0,333
31/10/2024,Beaumont Hospital,Adult,829,11,5,2,847
31/10/2024,Cavan General Hospital,Adult,708,0,0,0,708
31/10/2024,Connolly Hospital Blanchardstown,Adult,815,0,0,0,815
31/10/2024,Cork University Hospital,Adult,728,24,2,0,754
31/10/2024,Ennis Hospital,Adult,640,159,29,0,828
31/10/2024,Galway University Hospitals,Adult,"1,179",48,3,0,"1,231"
31/10/2024,Letterkenny University Hospital,Adult,"1,255",328,5,0,"1,589"
31/10/2024,Louth County Hospital,Adult,981,23,0,0,"1,004"
31/10/2024,Mallow General Hospital,Adult,352,75,0,0,427
31/10/2024,Mater Misericordiae University Hospital,Adult,"1,273",32,27,23,"1,355"
31/10/2024,Mayo University Hospital,Adult,413,90,55,9,567
31/10/2024,Mercy University Hospital,Adult,520,27,0,0,548
31/10/2024,Midland Regional Hospital Mullingar,Adult,762,7,0,0,769
31/10/2024,Midland Regional Hospital Portlaoise,Adult,328,94,25,11,458
31/10/2024,Midland Regional Hospital Tullamore,Adult,617,186,0,0,803
31/10/2024,Naas General Hospital,Adult,701,28,0,0,729
31/10/2024,Nenagh Hospital,Adult,245,0,0,0,245
31/10/2024,Our Lady of Lourdes Hospital Drogheda,Adult,105,0,0,0,105
31/10/2024,Our Lady's Hospital Navan,Adult,622,7,0,0,629
31/10/2024,Portiuncula University Hospital,Adult,280,0,0,0,280
31/10/2024,Roscommon University Hospital,Adult,521,88,6,0,615
31/10/2024,Sligo University Hospital,Adult,726,47,2,0,774
31/10/2024,South Infirmary Victoria University Hospital,Adult,249,16,0,0,265
31/10/2024,St. Columcille's Hospital,Adult,379,7,0,0,386
31/10/2024,St. James's Hospital,Adult,867,370,124,22,"1,382"
31/10/2024,St. John's Hospital Limerick,Adult,531,97,12,0,641
31/10/2024,St. Luke's General Hospital Kilkenny,Adult,783,52,2,0,837
31/10/2024,St. Michael's Hospital,Adult,583,83,10,0,677
31/10/2024,St. Vincent's University Hospital,Adult,149,2,0,0,151
31/10/2024,Tallaght University Hospital,Adult,907,20,3,2,933
31/10/2024,Tipperary University Hospital,Adult,474,76,19,0,568
31/10/2024,University Hospital Kerry,Adult,479,0,0,0,479
31/10/2024,University Hospital Limerick,Adult,460,55,5,0,519
31/10/2024,University Hospital Waterford,Adult,484,10,2,0,496
31/10/2024,Wexford General Hospital,Adult,317,5,0,0,322
31/10/2024,Children's Health Ireland,Child,197,79,34,34,345
31/10/2024,Small Volume Hospitals,Child,20,4,0,0,24
28/11/2024,Bantry General Hospital,Adult,362,2,0,0,364
28/11/2024,Beaumont Hospital,Adult,864,31,7,2,904
28/11/2024,Cavan General Hospital,Adult,703,0,0,0,703
28/11/2024,Connolly Hospital Blanchardstown,Adult,878,0,0,0,878
28/11/2024,Cork University Hospital,Adult,874,23,0,0,897
28/11/2024,Ennis Hospital,Adult,630,145,22,0,797
28/11/2024,Galway University Hospitals,Adult,"1,242",71,2,0,"1,314"
28/11/2024,Letterkenny University Hospital,Adult,"1,061",85,13,0,"1,158"
28/11/2024,Louth County Hospital,Adult,"1,160",4,0,0,"1,164"
28/11/2024,Mallow General Hospital,Adult,358,90,0,0,447
28/11/2024,Mater Misericordiae University Hospital,Adult,"1,287",34,25,24,"1,369"
28/11/2024,Mayo University Hospital,Adult,426,95,54,11,586
28/11/2024,Mercy University Hospital,Adult,555,28,0,0,583
28/11/2024,Midland Regional Hospital Mullingar,Adult,931,29,4,2,965
28/11/2024,Midland Regional Hospital Portlaoise,Adult,323,96,34,12,465
28/11/2024,Midland Regional Hospital Tullamore,Adult,674,189,0,0,863
28/11/2024,Naas General Hospital,Adult,716,9,2,0,726
28/11/2024,Nenagh Hospital,Adult,220,0,0,0,220
28/11/2024,Our Lady of Lourdes Hospital Drogheda,Adult,41,0,0,0,41
28/11/2024,Our Lady's Hospital Navan,Adult,708,2,0,0,710
28/11/2024,Portiuncula University Hospital,Adult,270,0,0,0,270
28/11/2024,Roscommon University Hospital,Adult,475,94,7,0,576
28/11/2024,Sligo University Hospital,Adult,704,34,2,0,739
28/11/2024,South Infirmary Victoria University Hospital,Adult,239,11,0,0,250
28/11/2024,St. Columcille's Hospital,Adult,410,5,0,0,415
28/11/2024,St. James's Hospital,Adult,799,306,131,25,"1,260"
28/11/2024,St. John's Hospital Limerick,Adult,572,111,2,0,684
28/11/2024,St. Luke's General Hospital Kilkenny,Adult,749,34,2,0,785
28/11/2024,St. Michael's Hospital,Adult,597,97,7,0,701
28/11/2024,St. Vincent's University Hospital,Adult,153,0,0,0,153
28/11/2024,Tallaght University Hospital,Adult,906,26,0,2,933
