ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
22/12/2022,Roscommon University Hospital,Day Case,Adult,362,148,37,60,607
22/12/2022,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,690",338,41,24,"2,093"
22/12/2022,Sligo University Hospital,Day Case,Adult,"1,472",567,207,155,"2,401"
22/12/2022,South Infirmary Victoria University Hospital,Day Case,Adult,"2,144",725,254,223,"3,346"
22/12/2022,St. Columcille's Hospital,Day Case,Adult,371,122,30,37,560
22/12/2022,St. James's Hospital,Day Case,Adult,"2,593",813,307,573,"4,286"
22/12/2022,St. John's Hospital Limerick,Day Case,Adult,392,40,0,0,432
22/12/2022,St. Luke's General Hospital Kilkenny,Day Case,Adult,465,152,60,20,697
22/12/2022,St. Michael's Hospital,Day Case,Adult,93,23,2,0,119
22/12/2022,St. Vincent's University Hospital,Day Case,Adult,"1,896",367,122,212,"2,597"
22/12/2022,Tallaght University Hospital,Day Case,Adult,"1,562",108,21,13,"1,704"
22/12/2022,Tipperary University Hospital,Day Case,Adult,225,26,2,0,254
22/12/2022,University Hospital Kerry,Day Case,Adult,159,20,0,0,179
22/12/2022,University Hospital Limerick,Day Case,Adult,"1,587",517,0,0,"2,104"
22/12/2022,University Hospital Waterford,Day Case,Adult,"2,980",914,397,794,"5,085"
22/12/2022,Wexford General Hospital,Day Case,Adult,548,180,136,26,890
22/12/2022,Beaumont Hospital,Inpatient,Adult,"1,241",471,47,0,"1,759"
22/12/2022,Connolly Hospital Blanchardstown,Inpatient,Adult,193,21,0,0,214
22/12/2022,Coombe Women and Infants University Hospital,Inpatient,Adult,21,10,2,0,33
22/12/2022,Cork University Hospital,Inpatient,Adult,261,114,67,96,538
22/12/2022,Cork University Maternity Hospital,Inpatient,Adult,135,18,7,15,175
22/12/2022,Croom Orthopaedic Hospital,Inpatient,Adult,162,0,0,0,162
22/12/2022,Galway University Hospitals,Inpatient,Adult,"1,012",496,264,852,"2,624"
22/12/2022,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,271,30,0,0,301
22/12/2022,Letterkenny University Hospital,Inpatient,Adult,271,77,66,108,522
22/12/2022,Mater Misericordiae University Hospital,Inpatient,Adult,952,293,188,393,"1,826"
22/12/2022,Mayo University Hospital,Inpatient,Adult,133,48,11,54,246
22/12/2022,Mercy University Hospital,Inpatient,Adult,86,38,19,15,158
22/12/2022,Midland Regional Hospital Portlaoise,Inpatient,Adult,15,4,4,0,23
22/12/2022,Midland Regional Hospital Tullamore,Inpatient,Adult,370,160,31,47,608
22/12/2022,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,075",303,47,16,"1,441"
22/12/2022,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,227,70,0,0,297
22/12/2022,Our Lady's Hospital Navan,Inpatient,Adult,175,34,0,0,209
22/12/2022,Portiuncula University Hospital,Inpatient,Adult,28,16,2,0,46
22/12/2022,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,264,110,27,11,412
22/12/2022,Sligo University Hospital,Inpatient,Adult,389,190,116,157,852
22/12/2022,Small Volume Hospitals,Inpatient,Adult,12,2,4,2,20
22/12/2022,South Infirmary Victoria University Hospital,Inpatient,Adult,174,60,15,45,294
22/12/2022,St. James's Hospital,Inpatient,Adult,648,327,206,533,"1,714"
22/12/2022,St. John's Hospital Limerick,Inpatient,Adult,264,37,0,0,301
22/12/2022,St. Luke's General Hospital Kilkenny,Inpatient,Adult,25,22,4,2,53
22/12/2022,St. Michael's Hospital,Inpatient,Adult,652,137,14,7,810
22/12/2022,St. Vincent's University Hospital,Inpatient,Adult,640,162,79,177,"1,058"
22/12/2022,Tallaght University Hospital,Inpatient,Adult,635,235,80,119,"1,069"
22/12/2022,Tipperary University Hospital,Inpatient,Adult,40,4,0,0,44
22/12/2022,University Hospital Kerry,Inpatient,Adult,90,19,0,0,109
22/12/2022,University Hospital Limerick,Inpatient,Adult,253,73,0,0,326
22/12/2022,University Hospital Waterford,Inpatient,Adult,116,78,43,75,312
22/12/2022,Children's Health Ireland,Day Case,Child,"2,181",798,333,251,"3,563"
22/12/2022,Cork University Hospital,Day Case,Child,84,24,9,18,135
22/12/2022,Galway University Hospitals,Day Case,Child,193,68,30,57,348
22/12/2022,Letterkenny University Hospital,Day Case,Child,35,20,5,9,69
22/12/2022,Mercy University Hospital,Day Case,Child,60,8,7,0,75
22/12/2022,Midland Regional Hospital Tullamore,Day Case,Child,40,3,0,0,43
22/12/2022,National Orthopaedic Hospital Cappagh,Day Case,Child,33,9,3,0,44
22/12/2022,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,38,5,0,0,43
22/12/2022,Portiuncula University Hospital,Day Case,Child,36,5,3,0,44
22/12/2022,Royal Victoria Eye and Ear Hospital,Day Case,Child,62,9,0,3,73
22/12/2022,Sligo University Hospital,Day Case,Child,68,14,10,0,91
22/12/2022,Small Volume Hospitals,Day Case,Child,99,10,0,0,109
22/12/2022,South Infirmary Victoria University Hospital,Day Case,Child,121,21,3,3,147
22/12/2022,University Hospital Limerick,Day Case,Child,160,26,0,0,186
22/12/2022,University Hospital Waterford,Day Case,Child,77,25,12,6,120
22/12/2022,Beaumont Hospital,Inpatient,Child,23,2,0,0,25
22/12/2022,Children's Health Ireland,Inpatient,Child,"1,322",575,407,617,"2,921"
22/12/2022,Galway University Hospitals,Inpatient,Child,62,12,8,16,98
22/12/2022,Midland Regional Hospital Mullingar,Inpatient,Child,24,7,0,0,31
22/12/2022,Midland Regional Hospital Tullamore,Inpatient,Child,82,32,0,0,114
22/12/2022,National Orthopaedic Hospital Cappagh,Inpatient,Child,148,79,15,16,258
22/12/2022,Royal Victoria Eye and Ear Hospital,Inpatient,Child,32,14,0,0,46
22/12/2022,Sligo University Hospital,Inpatient,Child,128,20,2,10,160
22/12/2022,Small Volume Hospitals,Inpatient,Child,21,9,4,2,36
22/12/2022,South Infirmary Victoria University Hospital,Inpatient,Child,33,6,2,0,41
22/12/2022,University Hospital Kerry,Inpatient,Child,24,7,0,0,31
22/12/2022,University Hospital Limerick,Inpatient,Child,21,2,0,0,23
22/12/2022,University Hospital Waterford,Inpatient,Child,71,13,0,2,86
