ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
19/12/2024,Rotunda Hospital,Day Case,Adult,114,29,11,9,164
19/12/2024,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,902",380,174,69,"2,525"
19/12/2024,Sligo University Hospital,Day Case,Adult,"1,376",440,203,97,"2,116"
19/12/2024,South Infirmary Victoria University Hospital,Day Case,Adult,"2,188",768,307,412,"3,675"
19/12/2024,St. Columcille's Hospital,Day Case,Adult,223,38,39,2,302
19/12/2024,St. James's Hospital,Day Case,Adult,"2,557",785,339,287,"3,968"
19/12/2024,St. John's Hospital Limerick,Day Case,Adult,201,44,2,0,248
19/12/2024,St. Luke's General Hospital Kilkenny,Day Case,Adult,558,139,66,60,823
19/12/2024,St. Michael's Hospital,Day Case,Adult,489,104,19,16,628
19/12/2024,St. Vincent's University Hospital,Day Case,Adult,"2,201",412,133,125,"2,871"
19/12/2024,Tallaght University Hospital,Day Case,Adult,"2,271",321,111,15,"2,718"
19/12/2024,Tipperary University Hospital,Day Case,Adult,235,27,2,0,264
19/12/2024,University Hospital Kerry,Day Case,Adult,193,18,0,0,211
19/12/2024,University Hospital Limerick,Day Case,Adult,"1,144",578,262,34,"2,018"
19/12/2024,University Hospital Waterford,Day Case,Adult,"2,705",795,360,779,"4,639"
19/12/2024,Wexford General Hospital,Day Case,Adult,615,100,47,25,787
19/12/2024,Beaumont Hospital,Inpatient,Adult,"1,831",874,134,120,"2,959"
19/12/2024,Connolly Hospital Blanchardstown,Inpatient,Adult,247,2,0,0,249
19/12/2024,Coombe Women and Infants University Hospital,Inpatient,Adult,35,7,7,2,52
19/12/2024,Cork University Hospital,Inpatient,Adult,334,154,68,69,625
19/12/2024,Cork University Maternity Hospital,Inpatient,Adult,179,39,2,0,220
19/12/2024,Croom Orthopaedic Hospital,Inpatient,Adult,248,0,0,0,248
19/12/2024,Galway University Hospitals,Inpatient,Adult,"1,037",591,391,682,"2,701"
19/12/2024,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,393,111,2,2,509
19/12/2024,Letterkenny University Hospital,Inpatient,Adult,214,53,31,37,335
19/12/2024,Mater Misericordiae University Hospital,Inpatient,Adult,"1,233",417,197,345,"2,192"
19/12/2024,Mayo University Hospital,Inpatient,Adult,175,48,16,2,241
19/12/2024,Mercy University Hospital,Inpatient,Adult,152,25,9,7,194
19/12/2024,Midland Regional Hospital Portlaoise,Inpatient,Adult,14,5,0,5,24
19/12/2024,Midland Regional Hospital Tullamore,Inpatient,Adult,398,134,0,0,532
19/12/2024,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,233",289,27,0,"1,549"
19/12/2024,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,233,78,28,0,339
19/12/2024,Our Lady's Hospital Navan,Inpatient,Adult,157,0,0,0,157
19/12/2024,Portiuncula University Hospital,Inpatient,Adult,19,16,8,0,44
19/12/2024,Rotunda Hospital,Inpatient,Adult,60,7,5,2,74
19/12/2024,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,199,152,110,61,522
19/12/2024,Sligo University Hospital,Inpatient,Adult,317,100,43,34,494
19/12/2024,Small Volume Hospitals,Inpatient,Adult,18,16,9,6,49
19/12/2024,South Infirmary Victoria University Hospital,Inpatient,Adult,185,80,60,60,385
19/12/2024,St. James's Hospital,Inpatient,Adult,938,431,181,242,"1,792"
19/12/2024,St. John's Hospital Limerick,Inpatient,Adult,318,95,2,0,415
19/12/2024,St. Michael's Hospital,Inpatient,Adult,197,87,8,11,304
19/12/2024,St. Vincent's University Hospital,Inpatient,Adult,686,161,94,148,"1,089"
19/12/2024,Tallaght University Hospital,Inpatient,Adult,966,501,187,162,"1,816"
19/12/2024,Tipperary University Hospital,Inpatient,Adult,78,5,2,0,85
19/12/2024,University Hospital Kerry,Inpatient,Adult,71,2,0,0,74
19/12/2024,University Hospital Limerick,Inpatient,Adult,347,149,63,36,595
19/12/2024,University Hospital Waterford,Inpatient,Adult,157,37,38,69,301
19/12/2024,Children's Health Ireland,Day Case,Child,"2,033",894,499,487,"3,913"
19/12/2024,Cork University Hospital,Day Case,Child,195,95,65,35,390
19/12/2024,Galway University Hospitals,Day Case,Child,281,138,70,52,541
19/12/2024,Letterkenny University Hospital,Day Case,Child,33,9,0,0,42
19/12/2024,Midland Regional Hospital Mullingar,Day Case,Child,42,14,0,0,56
19/12/2024,Midland Regional Hospital Tullamore,Day Case,Child,71,0,0,0,71
19/12/2024,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,52,14,28,0,94
19/12/2024,Royal Victoria Eye and Ear Hospital,Day Case,Child,47,13,4,0,65
19/12/2024,Sligo University Hospital,Day Case,Child,85,7,4,2,99
19/12/2024,Small Volume Hospitals,Day Case,Child,110,9,0,0,119
19/12/2024,South Infirmary Victoria University Hospital,Day Case,Child,143,46,4,2,196
19/12/2024,University Hospital Limerick,Day Case,Child,167,57,61,2,287
19/12/2024,University Hospital Waterford,Day Case,Child,99,31,32,21,183
19/12/2024,Children's Health Ireland,Inpatient,Child,"1,248",515,257,316,"2,336"
19/12/2024,Galway University Hospitals,Inpatient,Child,104,50,62,13,229
19/12/2024,Midland Regional Hospital Tullamore,Inpatient,Child,161,0,0,0,161
19/12/2024,National Orthopaedic Hospital Cappagh,Inpatient,Child,18,11,2,0,31
19/12/2024,Royal Victoria Eye and Ear Hospital,Inpatient,Child,15,8,4,2,30
19/12/2024,Sligo University Hospital,Inpatient,Child,62,4,0,0,67
19/12/2024,Small Volume Hospitals,Inpatient,Child,13,20,2,2,37
19/12/2024,South Infirmary Victoria University Hospital,Inpatient,Child,67,23,2,0,92
19/12/2024,University Hospital Limerick,Inpatient,Child,35,4,4,0,44
19/12/2024,University Hospital Waterford,Inpatient,Child,76,79,26,2,183

